FechaVersion;AnoHecho;MesOCurrencia;CodigoMunicipioHecho;Departamento;Municipio;Zona;Sexo;Edad;UsuarioVia;TipoVehiculoGrupo;ObjetoColision;ConteoRegistros
2024-08-31;2024.0;01.Enero;41001.0;Huila;Neiva;Urbana;Hombre;94.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;41001.0;Huila;Neiva;Urbana;Mujer;94.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;41006.0;Huila;Acevedo;Rural;Hombre;65.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-8-31;2024.0;01.Enero;41078.0;Huila;Baraya;Urbana;Mujer;77.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;;41132.0;Huila;Campoalegre;Rural;Hombre;74.0;Peatón;No Aplica;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;41132.0;Huila;Campoalegre;Rural;Mujer;37.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;41306.0;Huila;Gigante;Rural;hombre;29.0;usuario de v.individual;Transporte Individual;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;41306.0;Huila;Gigante;Rural;Hombre;33.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;41306.0;Huila;Gigante;Urbana;Hombre;77.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.ENERO;41359.0;Huila;Isnos;Rural;Hombre;25.0;;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;41359.0;Huila;Isnos;Rural;Hombre;60.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;41396.0;Huila;La Plata;Rural;Hombre;13.0;;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;41396.0;Huila;La Plata;Urbana;Hombre;19.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;41524.0;Huila;Palermo;Urbana;Hombre;34.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;41530.0;Huila;Palestina;Urbana;Mujer;23.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;41551.0;Huila;Pitalito;Urbana;Hombre;87.0;PEATÓN;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;41615.0;Huila;Rivera;Rural;Hombre;21.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;41668.0;Huila;San Agustin;Urbana;Hombre;18.0;Peatón;No Aplica;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;41770.0;Huila;Suaza;Rural;Hombre;38.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;41791.0;Huila;Tarqui;Urbana;Mujer;21.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;41801.0;Huila;Teruel;Urbana;Hombre;32.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;41885.0;Huila;Yaguara;Urbana;Hombre;32.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;44001.0;La Guajira;Riohacha;Rural;Hombre;20.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;44420.0;La Guajira;La Jagua Del Pilar;Rural;Hombre;50.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;44430.0;La Guajira;Maicao;Rural;Hombre;32.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;44430.0;La Guajira;Maicao;Rural;Hombre;74.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;44430,0;La Guajira;Maicao;Urbana;Hombre;33.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;44430.0;La Guajira;Maicao;Urbana;Mujer;23.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;47001.0;Magdalena;Santa Marta;Urbana;Hombre;15.0;Usuario de moto;Motocicleta;Transporte individual;1.0
31-08-2024;2024.0;01.Enero;47001.0;Magdalena;Santa Marta;Urbana;Hombre;19.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;47001.0;Magdalena;Santa Marta;Urbana;Hombre;23.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;47001.0;Magdalena;Santa Marta;Urbana;Hombre;27.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero; 47001.0 ;Magdalena;Santa Marta;Urbana;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;47001.0;Magdalena;Santa Marta;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;47001,0;Magdalena;Santa Marta;Urbana;Hombre;31.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;47001.0;Magdalena;Santa Marta;Urbana;Hombre;32.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;47001.0;Magdalena;Santa Marta;Urbana;Mujer;81.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;47030.0;Magdalena;Algarrobo;Urbana;Hombre;20.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;47053.0;Magdalena;Aracataca;Urbana;Hombre;23.0;Peatón;No Aplica;Maq. industrial;1.0
2024-08-31;2024.0;01.Enero;47170.0;Magdalena;Chibolo;Rural;Hombre;48.0;Usuario de otros;Maq. Agrícola;No aplica;1.0
2024-08-31;2024.0;01.Enero;47189.0;Magdalena;Cienaga;Rural;Hombre;22.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;47189.0;Magdalena;Cienaga;Rural;Hombre;27.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;47189.0;Magdalena;Cienaga;Urbana;Hombre;33.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2024-08-31;2024.0;01.Enero;47189.0;Magdalena;Cienaga;Urbana;Mujer;19.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;47245.0;Magdalena;El Banco;Urbana;Hombre;20.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;47288.0;Magdalena;Fundacion;Urbana;Hombre;26.0;Peatón;No Aplica;Sin info.;1.0
2024-08-31;;01.Enero;47318.0;Magdalena;Guamal;Rural;Hombre;12.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;47980.0;Magdalena;Zona Bananera;Rural;Hombre;17.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;47980.0;Magdalena;Zona Bananera;Rural;Hombre;28.0;Peatón;No Aplica;Sin info.;1.0
2024-08-31;2024.0;01.Enero;47980,0;Magdalena;Zona Bananera;Rural;Hombre;38.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;50001.0;Meta;Villavicencio;Rural;Mujer;61.0;Peatón;;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;50001.0;Meta;Villavicencio;Rural;Mujer;74.0;Peatón;No Aplica;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;50001.0;Meta;Villavicencio;Urbana;Hombre;16.0;Usuario de moto;Motocicleta;Sin info.;1.0
2024-08-31;2024.0;01.Enero;50001.0;Meta;Villavicencio;Urbana;Hombre;51.0;Peatón;No Aplica;Motocicleta;1,0
2024-08-31;2024.0;01.Enero;50001.0;Meta;Villavicencio;Urbana;Hombre;71.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;50001.0;Meta;Villavicencio;Urbana;Mujer;39.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;50006.0;Meta;Acacias;Rural;Mujer;58.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;50006.0;Meta;Acacias;Urbana;Hombre;50.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;50226.0;Meta;Cumaral;Urbana;Mujer;;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;50313.0;Meta;Granada;Rural;Hombre;34.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;50313.0;Meta;Granada;Rural;Hombre;66.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;50313.0;Meta;Granada;Rural;Hombre;67.0;USUARIO DE V.INDIVIDUAL;Transporte Individual;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;50313.0;Meta;Granada;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;50313.0;Meta;Granada;Urbana;Hombre;36.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;50313.0;Meta;Granada;Urbana;Hombre;47.0;Peatón;No Aplica;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;50325.0;Meta;Mapiripan;Rural;Hombre;20.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;50325.0;Meta;Mapiripan;Rural;Hombre;22.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;50350.0;Meta;La Macarena;Rurl;Hombre;38.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;50400.0;Meta;Lejanias;Rural;Hombre;52.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;50400.0;Meta;Lejanias;Rural;Mujer;8.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;50568.0;Meta;Puerto Gaitan;Rural;Hombre;67.0;Usuario de moto;Motocicleta;Motocicleta;1.0
08/31/2024;2024.0;01.Enero;50568.0;Meta;Puerto Gaitan;Urbana;Hombre;15.0;Usuario de bicicleta;Bicicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;50568.0;Meta;Puerto Gaitan;Urbana;Hombre;21.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;50590.0;Meta;Puerto Rico;Rural;Hombre;22.0;Usuario de moto;Motocicleta;;1.0
2024-08-31;2024.0;01.Enero;50680.0;Meta;San Carlos Guaroa;Rural;Mujer;67.0;;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;50683.0;Meta;San Juan Arama;Rural;Hombre;44.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;50683.0;Meta;San Juan Arama;Rural;Hombre;57.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;50686.0;Meta;San Juanito;Rural;Hombre;52.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;50711.0;Meta;Vistahermosa;Rural;Mujer;39.0;Usuario de moto;Motocicleta;Motocicleta;1.0
  2024-08-31  ;2024.0;01.Enero;52001.0;Narino;Pasto;Rural;Hombre;22,0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2024-08-31;2024.0;01.Enero;52001.0;Narino;Pasto;Urbana;Hombre;;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;52001.0;Nrino;Pasto;Urbana;Hombre;31.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;52001.0;Narino;Pasto;Urbana;Hombre;52.0;Peatón;N Aplica;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;52001.0;Narino;Pasto;Urbana;Hombre;61.0;Usuario de V.Individual;  Transporte Individual  ;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;52110.0;Narino;Buesaco;Rural;Hombre;20.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;52110.0;Narino;Buesaco;Urbana;Hombre;37.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.ENERO;52254.0;Narino;El Penol;Urbana;Hombre;25.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;52260.0;Narino;El Tambo;Urbana;Mujer;56.0;Peatón;No Aplica;Sin info.;1.0
2024-08-31;2024.0;01.Enero;52356.0;Narino;Ipiales;Urbana;Hombre;29.0;Peatón;No Aplica;Sin info.;1.0
2024-08-31;2024.0;01.Enero;52356.0;Narino;Ipiales;Urbana;Mujer;36.0;Usuario de moto;Motocicleta;NO APLICA;1.0
2024-08-31;2024.0;01.Enero;52399.0;Narino;La Union;Urbana;Hombre;50.0;Usuario de bicicleta;Bicicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;52399.0;Narino;La Union;Urbana;Mujer;80.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;52418.0;Narino;Los Andes;Rural;Hombre;19.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;52788.0;Narino;Tangua;Rural;Hombre;33.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;52835.0;Narino;Tumaco;;Hombre;31.0;Usuario de V.Individual;Transporte Individual;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;52835.0;Narino;Tumaco;Rural;Mujer;40.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.enero;52838.0;;Tuquerres;Rural;Hombre;38.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;52885.0;Narino;Yacuanquer;Urbana;Hombre;61.0;Usuario  de  moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.enero;54001.0;Norte Santander;Cucuta;Rural;Hombre;28.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;21.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;25.0;Peatón;No Aplica;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;26.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;29.0;Peatón;No Aplica;Sin info.;1.0
2024-08-31;2024.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Hombre;62.0;Peatón;No Aplica;Transportede carga;1.0
2024-08-31;2024.0;01.Enero;54001.0;Norte Santander;Cucuta;;Mujer;15.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;54001.0;Norte Santander;Cucuta;Urbana;Mujer;83.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;;Norte Santander;Cacota;Rural;Hombre;20.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;54313.0;Norte Santander;Gramalote;Rural;Hombre;40.0;Usuario de moto;Motocicleta;Motocicleta; 1.0 
2024-08-31;2024.0;01.Enero;54398.0;Norte Santander;La Playa;Rural;Hombre;18.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2024-08-31;2024.0;01.Enero;54405.0;Norte Santander;Los Patios;Rural;Hombre;20.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;54405.0;Norte Santander;Los Patios;Urbana;Hombre;58.0;Peatón;No Aplica;motocicleta;1.0
2024-08-31;2024.0;01.Enero;54498.0;Norte Santander;Ocana;Urbana;Hombre;23.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;54810.0;Norte Santander;Tibu;Rural;Hombre;50.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;54810.0;Norte Santander;Tibu;Urbana;Hombre;24.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;54810.0;Norte Santander;Tibu;Urbana;Hombre;35.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;54810.0;Norte Santander;Tibu;Urbana;;37.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;63001.0;Quindio;Armenia;Urbana;Hombre;69.0;Usuario de bicicleta;Bicicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;63130.0;Quindio;Calarca;Urbana;Hombre;;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;63130.0;QUINDIO;;Urbana;Hombre;27.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
31/08/2024;2024.0;01.Enero;66001.0;Risaralda;Pereira;Rural;Hombre;21.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;66001.0;Risaralda;Pereira;Rural;Mujer;20.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
;2024.0;01.Enero;66001.0;Risaralda;Pereira;Rural;Mujer;39.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Hombre;24.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Hombre;40.0;Peatón;No Aplica;Transporte de pasajeros;1.0
2024-08-31;2024.0;01.nero;66001.0;Risaralda;Pereira;Urbana;Hombre;41.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Hombre;59.0;Usuario de bicicleta;Bicicleta;Sin info.;1.0
2024-08-31;2024.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Hombre;64.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;66001.0;Risaralda;Pereira;Urbana;Mujer;33.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;;Risaralda;Pereira;Urbana;Mujer;74.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;66170.0;Risaralda;Dosquebradas;;Hombre;24.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;66170.0;Risaralda;Dosquebradas;Urbana;Hombre;45.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;66170.0;Risaralda;Dosquebradas;urbana;;36.0;Peatón;No Aplica;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;66572.0;Risaralda;Pueblo Rico;Urbana;Hombre;86.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;20.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;25.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;68001.0;santander;Bucaramanga;Urbana;Hombre;28.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;32.0;  Usuario de moto  ;Motocicleta;Objeto fijo;1.0
;2024.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;33.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;33.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;44.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Hombre;78.0;Peatón;No Aplica;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;68001.0;Santander;  Bucaramanga  ;Urbana;Mujer;34.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;68001.0;Santander;Bucaramanga;Urbana;Mujer;87.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;68077.0;Santander;Barbosa;Urbana;Hombre;30.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;68081.0;Santander;Barrancabermeja;Rural;Hombre;22.0;;Transporte De Carga;No aplica;1.0
2024-08-31;2024.0;01.Enero;68081.0;Santander;Barrancabermeja;Rural;Hombre;24.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;68081.0;Santander;Barrancabermeja;Urbana;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;68081.0;Santander;Barrancabermeja;Urbana;Hombre;84.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;68152.0;Santander;Carcasi;Rural;Hombre;65.0;Usuario de V.Individual;Transporte Individual;No aplica;
2024-08-31;2024.0;01.Enero;68190.0;Santander;Cimitarra;Rural;Hombre;35.0;Usuario T.Carga;Transporte De Carga;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;68276.0;Santander;Floridablanca;Urbana;Mujer;27.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;68307.0;Santander;Giron;Urbana;;14.0;Usuario de moto;Motocicleta;Transporte de pasajeros;1.0
2024-08-31;2024.0;01.Enero;68307.0;Santander;Giron;Urbana;Hombre;24.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;68307.0;Santander;Giron;Urbana;Hombre;32.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;68318.0;Santander;Guaca;Rural;Hombre;44.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;68318.0;Santander;Guca;Rural;Mujer;33.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;68318.0;Santander;Guaca;Urbana;Hombre;59.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;68344.0;Santander;Hato;Rural;Mujer;17.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;68406.0;Santander;Lebrija;Rural;Hombre;46.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;68418.0;Santander;Los Santos;Rural;Hombre;29.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;68432.0;Santander;Malaga;Urbana;Hombre;41.0;Usuario de V.Individual;Transporte Individual;No aplica;1.0
2024-08-31;2024.0;01.Enero;68500.0;Santander;Oiba;Rural;;35.0;Usuario de V.Individual;Transporte Individual;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;68547.0;Santander;Piedecuesta;Urbana;Hombre;29.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;68547.0;;Piedecuesta;Urbana;Hombre;49.0;Peatón;No Aplica;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;68572.0;Santander;Puente Nacional;Rural;Hombre; 44.0 ;Usuario T.Carga;Transporte De Carga;No aplica;1.0
2024-08-31;2024.0;01.Enero;68573.0;Santander;Puerto Parra;Rural;Hombre;33.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
;2024.0;01.Enero;68573.0;Santander;Puerto Parra;Rural;Hombre;56.0;Usuario de moto;;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;68615.0;Santander;Rionegro;Rural;Hombre;36.0;Usuario de moto;Motocicleta;;1.0
2024-08-31;2024.0;01.Enero;68615.0;Santander;Rionegro;Urbana;Hombre;23.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;68655.0;Santander;Sabana Torres;Rural;Hombre;17.0;Usuario T.Carga;Transporte De Carga;No aplica;1.0
2024-08-31;2024.0;01.Enero;68755.0;Santander;Socorro;Urbana;Hombre;29.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;68872.0;Santander;Villanueva;Rural;Hombre;18.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;70001.0;Sucre;;Urbana;Hombre;17.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;70001.0;Sucre;Sincelejo;Urbana;Hombre;73.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31; 2024.0 ;01.Enero;70400.0;Sucre;La Union;Rural;Hombre;59.0;Usuario de moto;Motocicleta;Animal en via;1.0
2024-08-31;2024.0;01.Enero;70418.0;Sucre;Los Palmitos;Rural;Hombre;;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;70429.0;Sucre;Majagual;Rural;Hombre;51.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;70429.0;Sucre;Majagual;Urbana;Hombre;64.0;Usuario de moto;Motocicleta;Animal en via;1.0
2024-08-31;2024.0;01.Enero;70508.0;Sucre;Ovejas;Rural;Hombre;22.0;Usuario de moto;Motocicleta;No aplica;1.0
2024-08-31;2024.0;01.Enero;70508.0;Sucre;Ovejas;Rural;Mujer;20.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;70508.0;Sucre;Ovejas;urbana;Hombre;29.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;70670.0;Sucre;Sampues;Rural;Hombre;23.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;70678.0;Sucre;San Benito Abad;Urbana;Hombre;14.0;Usuario de moto;Motocicleta;Transporte individual;1.0
2024-08-31;2024.0;01.Enero;70708.0;Sucre;San Marcos;Rural;Hombre;58.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;70708.0;Sucre;San Marcos;Rural;Hombre;63.0;Usuario de moto;Motocicleta;Motocicleta;1.0
2024-08-31;2024.0;01.Enero;70820.0;Sucre;Santiago Tolu;Urbana;Hombre;43.0;Usuario de moto;Motocicleta;Objeto fijo;1.0
2024-08-31;2024.0;01.Enero;70823.0;Sucre;Tolu Viejo;Rural;Hombre;39.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;70823.0;Sucre;Tolu iejo;Rural;Hombre;41.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;70823.0;Sucre;Tolu Viejo;Rural;Mujer;12.0;Usuario de moto;Motocicleta;Transporte de carga;1.0
2024-08-31;2024.0;01.Enero;73001.0;Tolima;Ibague;Rural;Hombre;26.0;Usuario de moto;Otras Motos;Transporte de carga;1.0
